Claim_ID,Customer_ID,Vehicle_ID,Policy_Start_Date,Claim_Date,Claim_Amount,Claim_Type
28953,916776,V916776,2025-11-07,2025-11-07,10000,1
28954,900754,V900754,2025-01-27,2025-01-27,10000,1
28955,688300,V688300,2025-08-07,2025-08-07,10000,1
28956,322558,V322558,2025-04-21,2025-04-21,10000,1
28957,342491,V342491,2025-10-07,2025-10-07,10000,1
28958,756878,V756878,2025-12-21,2025-12-21,10000,1
28959,303709,V303709,2025-10-21,2025-10-21,10000,1
28960,13129,V13129,2025-11-14,2025-11-14,10000,1
28961,772213,V772213,2025-11-14,2025-11-14,10000,1
28962,871338,V871338,2025-09-14,2025-09-14,10000,1
28963,660651,V660651,2025-01-20,2025-01-20,10000,1
28964,111789,V111789,2025-06-07,2025-06-07,10000,1
28965,490911,V490911,2025-04-14,2025-04-14,10000,1
28966,703540,V703540,2025-03-28,2025-03-28,10000,1
28967,432435,V432435,2025-07-07,2025-07-07,10000,1
28968,440600,V440600,2025-10-28,2025-10-28,10000,1
28969,441606,V441606,2025-07-28,2025-07-28,10000,1
28970,29674,V29674,2025-01-27,2025-01-27,10000,1
28971,179543,V179543,2025-07-21,2025-07-21,10000,1
28972,427068,V427068,2025-11-07,2025-11-07,10000,1
28973,898429,V898429,2025-09-21,2025-09-21,10000,1
28974,936943,V936943,2025-12-14,2025-12-14,10000,1
28975,667164,V667164,2025-11-07,2025-11-07,10000,1
28976,309329,V309329,2025-02-27,2025-02-27,10000,1
28977,982998,V982998,2025-10-14,2025-10-14,10000,1
28978,236144,V236144,2025-03-14,2025-03-14,10000,1
28979,26746,V26746,2025-01-27,2025-01-27,10000,1
28980,785708,V785708,2025-09-28,2025-09-28,10000,1
28981,636732,V636732,2025-09-14,2025-09-14,10000,1
28982,773158,V773158,2025-06-14,2025-06-14,10000,1
28983,142455,V142455,2025-03-21,2025-03-21,10000,1
28984,548594,V548594,2025-11-21,2025-11-21,10000,1
28985,942386,V942386,2025-10-28,2025-10-28,10000,1
28986,869264,V869264,2025-01-13,2025-01-13,10000,1
28987,419205,V419205,2025-05-14,2025-05-14,10000,1
28988,36332,V36332,2025-04-07,2025-04-07,10000,1
28989,858674,V858674,2025-02-06,2025-02-06,10000,1
28990,780844,V780844,2025-06-14,2025-06-14,10000,1
28991,119062,V119062,2025-04-21,2025-04-21,10000,1
28992,736352,V736352,2025-11-21,2025-11-21,10000,1
28993,87122,V87122,2025-01-13,2025-01-13,10000,1
28994,319485,V319485,2025-11-28,2025-11-28,10000,1
28995,319851,V319851,2025-11-28,2025-11-28,10000,1
28996,414081,V414081,2025-05-14,2025-05-14,10000,1
28997,488303,V488303,2025-02-27,2025-02-27,10000,1
28998,996387,V996387,2025-05-14,2025-05-14,10000,1
28999,457063,V457063,2025-10-21,2025-10-21,10000,1
29000,409713,V409713,2025-06-07,2025-06-07,10000,1
29001,667773,V667773,2025-07-07,2025-07-07,10000,1
29002,405854,V405854,2025-11-21,2025-11-21,10000,1
29003,233254,V233254,2025-04-21,2025-04-21,10000,1
29004,919541,V919541,2025-05-28,2025-05-28,10000,1
29005,494198,V494198,2025-04-07,2025-04-07,10000,1
29006,636236,V636236,2025-05-07,2025-05-07,10000,1
29007,224776,V224776,2025-02-20,2025-02-20,10000,1
29008,416010,V416010,2025-08-21,2025-08-21,10000,1
29009,766052,V766052,2025-01-13,2025-01-13,10000,1
29010,142060,V142060,2025-02-20,2025-02-20,10000,1
29011,419060,V419060,2025-12-21,2025-12-21,10000,1
29012,862523,V862523,2025-08-14,2025-08-14,10000,1
29013,934540,V934540,2025-05-21,2025-05-21,10000,1
29014,820220,V820220,2025-01-13,2025-01-13,10000,1
29015,799351,V799351,2025-01-06,2025-01-06,10000,1
29016,970028,V970028,2025-05-07,2025-05-07,10000,1
29017,563501,V563501,2025-08-14,2025-08-14,10000,1
29018,555341,V555341,2025-04-28,2025-04-28,10000,1
29019,309969,V309969,2025-11-28,2025-11-28,10000,1
29020,816438,V816438,2025-09-14,2025-09-14,10000,1
29021,958642,V958642,2025-03-28,2025-03-28,10000,1
29022,190683,V190683,2025-12-28,2025-12-28,10000,1
29023,729757,V729757,2025-11-14,2025-11-14,10000,1
29024,32557,V32557,2025-12-14,2025-12-14,10000,1
29025,593750,V593750,2025-04-07,2025-04-07,10000,1
29026,517918,V517918,2025-01-27,2025-01-27,10000,1
29027,994923,V994923,2025-05-14,2025-05-14,10000,1
29028,344504,V344504,2025-04-07,2025-04-07,10000,1
29029,44801,V44801,2025-05-28,2025-05-28,10000,1
29030,833807,V833807,2025-02-27,2025-02-27,10000,1
29031,527427,V527427,2025-01-20,2025-01-20,10000,1
29032,697044,V697044,2025-06-28,2025-06-28,10000,1
29033,121885,V121885,2025-01-06,2025-01-06,10000,1
29034,370687,V370687,2025-10-21,2025-10-21,10000,1
29035,451854,V451854,2025-07-28,2025-07-28,10000,1
29036,540901,V540901,2025-11-14,2025-11-14,10000,1
29037,304571,V304571,2025-02-27,2025-02-27,10000,1
29038,317624,V317624,2025-10-28,2025-10-28,10000,1
29039,781918,V781918,2025-05-21,2025-05-21,10000,1
29040,626125,V626125,2025-09-21,2025-09-21,10000,1
29041,447524,V447524,2025-09-28,2025-09-28,10000,1
29042,101013,V101013,2025-12-28,2025-12-28,10000,1
29043,20692,V20692,2025-07-14,2025-07-14,10000,1
29044,298205,V298205,2025-10-07,2025-10-07,10000,1
29045,281237,V281237,2025-05-28,2025-05-28,10000,1
29046,804953,V804953,2025-04-28,2025-04-28,10000,1
29047,321155,V321155,2025-06-21,2025-06-21,10000,1
29048,746759,V746759,2025-04-28,2025-04-28,10000,1
29049,400950,V400950,2025-06-28,2025-06-28,10000,1
29050,449668,V449668,2025-08-07,2025-08-07,10000,1
29051,372182,V372182,2025-11-21,2025-11-21,10000,1
29052,413739,V413739,2025-06-07,2025-06-07,10000,1
29053,665440,V665440,2025-02-20,2025-02-20,10000,1
29054,41379,V41379,2025-01-20,2025-01-20,10000,1
29055,955593,V955593,2025-11-28,2025-11-28,10000,1
29056,71437,V71437,2025-03-07,2025-03-07,10000,1
29057,652941,V652941,2025-12-28,2025-12-28,10000,1
29058,354956,V354956,2025-10-28,2025-10-28,10000,1
29059,25915,V25915,2025-10-21,2025-10-21,10000,1
29060,318678,V318678,2025-09-14,2025-09-14,10000,1
29061,172247,V172247,2025-08-14,2025-08-14,10000,1
29062,529914,V529914,2025-11-07,2025-11-07,10000,1
29063,368210,V368210,2025-01-13,2025-01-13,10000,1
29064,871056,V871056,2025-12-07,2025-12-07,10000,1
29065,357833,V357833,2025-09-07,2025-09-07,10000,1
29066,674772,V674772,2025-08-21,2025-08-21,10000,1
29067,762086,V762086,2025-03-14,2025-03-14,10000,1
29068,271457,V271457,2025-09-07,2025-09-07,10000,1
29069,109562,V109562,2025-05-07,2025-05-07,10000,1
29070,518079,V518079,2025-07-07,2025-07-07,10000,1
29071,110461,V110461,2025-10-21,2025-10-21,10000,1
29072,896066,V896066,2025-04-07,2025-04-07,10000,1
29073,175931,V175931,2025-09-07,2025-09-07,10000,1
29074,513557,V513557,2025-02-27,2025-02-27,10000,1
29075,668458,V668458,2025-05-21,2025-05-21,10000,1
29076,374035,V374035,2025-12-14,2025-12-14,10000,1
29077,518263,V518263,2025-01-06,2025-01-06,10000,1
29078,376780,V376780,2025-06-14,2025-06-14,10000,1
29079,344054,V344054,2025-01-13,2025-01-13,10000,1
29080,9370,V9370,2025-08-07,2025-08-07,10000,1
29081,492626,V492626,2025-12-21,2025-12-21,10000,1
29082,820050,V820050,2025-07-28,2025-07-28,10000,1
29083,72489,V72489,2025-01-20,2025-01-20,10000,1
29084,847791,V847791,2025-05-14,2025-05-14,10000,1
29085,296139,V296139,2025-02-13,2025-02-13,10000,1
29086,686826,V686826,2025-07-28,2025-07-28,10000,1
29087,272432,V272432,2025-05-07,2025-05-07,10000,1
29088,314689,V314689,2025-10-21,2025-10-21,10000,1
29089,592514,V592514,2025-11-21,2025-11-21,10000,1
29090,838740,V838740,2025-08-21,2025-08-21,10000,1
29091,85214,V85214,2025-10-28,2025-10-28,10000,1
29092,846983,V846983,2025-02-27,2025-02-27,10000,1
29093,862492,V862492,2025-07-14,2025-07-14,10000,1
29094,952064,V952064,2025-04-07,2025-04-07,10000,1
29095,283230,V283230,2025-11-07,2025-11-07,10000,1
29096,287110,V287110,2025-06-14,2025-06-14,10000,1
29097,879800,V879800,2025-10-28,2025-10-28,10000,1
29098,346378,V346378,2025-05-21,2025-05-21,10000,1
29099,385252,V385252,2025-08-07,2025-08-07,10000,1
29100,631417,V631417,2025-03-07,2025-03-07,10000,1
29101,887198,V887198,2025-01-13,2025-01-13,10000,1
29102,556821,V556821,2025-05-14,2025-05-14,10000,1
29103,907829,V907829,2025-05-28,2025-05-28,10000,1
29104,888981,V888981,2025-11-28,2025-11-28,10000,1
29105,87182,V87182,2025-03-14,2025-03-14,10000,1
29106,374218,V374218,2025-06-14,2025-06-14,10000,1
29107,321941,V321941,2025-08-14,2025-08-14,10000,1
29108,774402,V774402,2025-11-07,2025-11-07,10000,1
29109,770192,V770192,2025-05-07,2025-05-07,10000,1
29110,590006,V590006,2025-01-13,2025-01-13,10000,1
29111,976441,V976441,2025-11-14,2025-11-14,10000,1
29112,163416,V163416,2025-06-28,2025-06-28,10000,1
29113,6425,V6425,2025-07-21,2025-07-21,10000,1
29114,74357,V74357,2025-02-27,2025-02-27,10000,1
29115,443651,V443651,2025-02-27,2025-02-27,10000,1
29116,877034,V877034,2025-04-07,2025-04-07,10000,1
29117,470018,V470018,2025-03-14,2025-03-14,10000,1
29118,389353,V389353,2025-10-21,2025-10-21,10000,1
29119,904790,V904790,2025-02-06,2025-02-06,10000,1
29120,117035,V117035,2025-10-07,2025-10-07,10000,1
29121,333988,V333988,2025-07-14,2025-07-14,10000,1
29122,766471,V766471,2025-03-07,2025-03-07,10000,1
29123,474333,V474333,2025-12-28,2025-12-28,10000,1
29124,217829,V217829,2025-02-27,2025-02-27,10000,1
29125,310710,V310710,2025-12-07,2025-12-07,10000,1
29126,488379,V488379,2025-05-14,2025-05-14,10000,1
29127,698243,V698243,2025-10-07,2025-10-07,10000,1
29128,135257,V135257,2025-07-21,2025-07-21,10000,1
29129,932764,V932764,2025-07-14,2025-07-14,10000,1
29130,438322,V438322,2025-08-07,2025-08-07,10000,1
29131,484292,V484292,2025-03-14,2025-03-14,10000,1
29132,35339,V35339,2025-07-21,2025-07-21,10000,1
29133,813188,V813188,2025-10-28,2025-10-28,10000,1
29134,726439,V726439,2025-10-21,2025-10-21,10000,1
29135,897567,V897567,2025-05-14,2025-05-14,10000,1
29136,215154,V215154,2025-11-07,2025-11-07,10000,1
29137,757153,V757153,2025-09-21,2025-09-21,10000,1
29138,497757,V497757,2025-12-28,2025-12-28,10000,1
29139,117378,V117378,2025-09-14,2025-09-14,10000,1
29140,757526,V757526,2025-09-28,2025-09-28,10000,1
29141,619705,V619705,2025-03-07,2025-03-07,10000,1
29142,923097,V923097,2025-02-13,2025-02-13,10000,1
29143,299110,V299110,2025-03-28,2025-03-28,10000,1
29144,464650,V464650,2025-07-14,2025-07-14,10000,1
29145,582465,V582465,2025-06-07,2025-06-07,10000,1
29146,667818,V667818,2025-08-21,2025-08-21,10000,1
29147,877635,V877635,2025-11-28,2025-11-28,10000,1
29148,54907,V54907,2025-01-06,2025-01-06,10000,1
29149,210396,V210396,2025-11-07,2025-11-07,10000,1
29150,932565,V932565,2025-12-28,2025-12-28,10000,1
29151,406738,V406738,2025-04-21,2025-04-21,10000,1
29152,636000,V636000,2025-09-14,2025-09-14,10000,1
29153,245409,V245409,2025-07-07,2025-07-07,10000,1
29154,758349,V758349,2025-12-28,2025-12-28,10000,1
29155,788919,V788919,2025-07-07,2025-07-07,10000,1
29156,620163,V620163,2025-06-07,2025-06-07,10000,1
29157,907402,V907402,2025-03-28,2025-03-28,10000,1
29158,732813,V732813,2025-03-21,2025-03-21,10000,1
29159,243983,V243983,2025-08-14,2025-08-14,10000,1
29160,3911,V3911,2025-09-07,2025-09-07,10000,1
29161,372578,V372578,2025-12-21,2025-12-21,10000,1
29162,131567,V131567,2025-06-21,2025-06-21,10000,1
29163,123705,V123705,2025-12-28,2025-12-28,10000,1
29164,336137,V336137,2025-05-28,2025-05-28,10000,1
29165,933283,V933283,2025-12-14,2025-12-14,10000,1
29166,64924,V64924,2025-05-21,2025-05-21,10000,1
29167,876058,V876058,2025-08-07,2025-08-07,10000,1
29168,90392,V90392,2025-12-21,2025-12-21,10000,1
29169,443033,V443033,2025-06-21,2025-06-21,10000,1
29170,676832,V676832,2025-04-07,2025-04-07,10000,1
29171,11047,V11047,2025-03-07,2025-03-07,10000,1
29172,486190,V486190,2025-05-21,2025-05-21,10000,1
29173,666994,V666994,2025-05-21,2025-05-21,10000,1
29174,731715,V731715,2025-03-21,2025-03-21,10000,1
29175,698189,V698189,2025-08-14,2025-08-14,10000,1
29176,640588,V640588,2025-03-28,2025-03-28,10000,1
29177,125033,V125033,2025-08-14,2025-08-14,10000,1
29178,36027,V36027,2025-06-07,2025-06-07,10000,1
29179,541359,V541359,2025-02-13,2025-02-13,10000,1
29180,640276,V640276,2025-05-21,2025-05-21,10000,1
29181,996974,V996974,2025-12-21,2025-12-21,10000,1
29182,502965,V502965,2025-03-21,2025-03-21,10000,1
29183,163585,V163585,2025-12-14,2025-12-14,10000,1
29184,309681,V309681,2025-02-13,2025-02-13,10000,1
29185,646430,V646430,2025-03-14,2025-03-14,10000,1
29186,761720,V761720,2025-03-14,2025-03-14,10000,1
29187,93899,V93899,2025-07-21,2025-07-21,10000,1
29188,123004,V123004,2025-01-27,2025-01-27,10000,1
29189,427973,V427973,2025-04-28,2025-04-28,10000,1
29190,356650,V356650,2025-06-14,2025-06-14,10000,1
29191,857819,V857819,2025-10-07,2025-10-07,10000,1
29192,161877,V161877,2025-04-14,2025-04-14,10000,1
29193,747186,V747186,2025-06-28,2025-06-28,10000,1
29194,343023,V343023,2025-03-21,2025-03-21,10000,1
29195,288368,V288368,2025-11-21,2025-11-21,10000,1
29196,84902,V84902,2025-12-21,2025-12-21,10000,1
29197,560892,V560892,2025-06-28,2025-06-28,10000,1
29198,598082,V598082,2025-02-06,2025-02-06,10000,1
29199,821514,V821514,2025-07-28,2025-07-28,10000,1
29200,512445,V512445,2025-02-13,2025-02-13,10000,1
29201,804230,V804230,2025-05-07,2025-05-07,10000,1
29202,11963,V11963,2025-09-07,2025-09-07,10000,1
29203,590273,V590273,2025-10-07,2025-10-07,10000,1
29204,283572,V283572,2025-10-14,2025-10-14,10000,1
29205,331060,V331060,2025-07-14,2025-07-14,10000,1
29206,164324,V164324,2025-12-21,2025-12-21,10000,1
29207,56865,V56865,2025-05-14,2025-05-14,10000,1
29208,502454,V502454,2025-10-28,2025-10-28,10000,1
29209,458787,V458787,2025-07-07,2025-07-07,10000,1
29210,666158,V666158,2025-02-06,2025-02-06,10000,1
29211,513206,V513206,2025-03-14,2025-03-14,10000,1
29212,43819,V43819,2025-09-21,2025-09-21,10000,1
29213,279051,V279051,2025-06-07,2025-06-07,10000,1
29214,133276,V133276,2025-02-20,2025-02-20,10000,1
29215,868943,V868943,2025-02-27,2025-02-27,10000,1
29216,546733,V546733,2025-10-21,2025-10-21,10000,1
29217,704059,V704059,2025-08-28,2025-08-28,10000,1
29218,953633,V953633,2025-07-21,2025-07-21,10000,1
29219,848462,V848462,2025-03-14,2025-03-14,10000,1
29220,533458,V533458,2025-07-14,2025-07-14,10000,1
29221,570235,V570235,2025-01-06,2025-01-06,10000,1
29222,149945,V149945,2025-09-07,2025-09-07,10000,1
29223,677152,V677152,2025-02-20,2025-02-20,10000,1
29224,823422,V823422,2025-10-14,2025-10-14,10000,1
29225,440159,V440159,2025-08-14,2025-08-14,10000,1
29226,861195,V861195,2025-12-28,2025-12-28,10000,1
29227,788629,V788629,2025-09-21,2025-09-21,10000,1
29228,54402,V54402,2025-08-21,2025-08-21,10000,1
29229,830284,V830284,2025-07-14,2025-07-14,10000,1
29230,793068,V793068,2025-11-07,2025-11-07,10000,1
29231,648427,V648427,2025-08-28,2025-08-28,10000,1
29232,252675,V252675,2025-05-14,2025-05-14,10000,1
29233,283351,V283351,2025-03-07,2025-03-07,10000,1
29234,728720,V728720,2025-01-13,2025-01-13,10000,1
29235,517134,V517134,2025-12-07,2025-12-07,10000,1
29236,219796,V219796,2025-07-14,2025-07-14,10000,1
29237,368949,V368949,2025-01-20,2025-01-20,10000,1
29238,345602,V345602,2025-04-07,2025-04-07,10000,1
29239,228001,V228001,2025-12-14,2025-12-14,10000,1
29240,514549,V514549,2025-11-14,2025-11-14,10000,1
29241,395788,V395788,2025-05-21,2025-05-21,10000,1
29242,545012,V545012,2025-02-06,2025-02-06,10000,1
29243,774484,V774484,2025-01-27,2025-01-27,10000,1
29244,401821,V401821,2025-11-14,2025-11-14,10000,1
29245,492703,V492703,2025-03-07,2025-03-07,10000,1
29246,587931,V587931,2025-05-14,2025-05-14,10000,1
29247,938909,V938909,2025-04-28,2025-04-28,10000,1
29248,703032,V703032,2025-11-07,2025-11-07,10000,1
29249,126612,V126612,2025-12-07,2025-12-07,10000,1
29250,904162,V904162,2025-05-21,2025-05-21,10000,1
29251,872703,V872703,2025-06-07,2025-06-07,10000,1
29252,216533,V216533,2025-08-14,2025-08-14,10000,1
29253,671593,V671593,2025-12-14,2025-12-14,10000,1
29254,279296,V279296,2025-02-06,2025-02-06,10000,1
29255,500854,V500854,2025-06-14,2025-06-14,10000,1
29256,713134,V713134,2025-06-14,2025-06-14,10000,1
29257,796749,V796749,2025-11-28,2025-11-28,10000,1
29258,720607,V720607,2025-11-14,2025-11-14,10000,1
29259,770664,V770664,2025-08-21,2025-08-21,10000,1
29260,797968,V797968,2025-03-28,2025-03-28,10000,1
29261,414485,V414485,2025-06-21,2025-06-21,10000,1
29262,244478,V244478,2025-12-21,2025-12-21,10000,1
29263,140717,V140717,2025-06-21,2025-06-21,10000,1
29264,204273,V204273,2025-02-13,2025-02-13,10000,1
29265,835484,V835484,2025-09-28,2025-09-28,10000,1
29266,201642,V201642,2025-12-07,2025-12-07,10000,1
29267,755156,V755156,2025-04-07,2025-04-07,10000,1
29268,54952,V54952,2025-02-20,2025-02-20,10000,1
29269,573428,V573428,2025-09-28,2025-09-28,10000,1
29270,214107,V214107,2025-12-28,2025-12-28,10000,1
29271,214009,V214009,2025-09-21,2025-09-21,10000,1
29272,814089,V814089,2025-04-14,2025-04-14,10000,1
29273,625180,V625180,2025-02-20,2025-02-20,10000,1
29274,431101,V431101,2025-11-14,2025-11-14,10000,1
29275,399181,V399181,2025-08-28,2025-08-28,10000,1
29276,876011,V876011,2025-06-21,2025-06-21,10000,1
29277,815187,V815187,2025-04-14,2025-04-14,10000,1
29278,505101,V505101,2025-01-20,2025-01-20,10000,1
29279,179109,V179109,2025-05-14,2025-05-14,10000,1
29280,739967,V739967,2025-10-07,2025-10-07,10000,1
29281,274911,V274911,2025-02-13,2025-02-13,10000,1
29282,965383,V965383,2025-08-28,2025-08-28,10000,1
29283,335636,V335636,2025-01-13,2025-01-13,10000,1
29284,640101,V640101,2025-11-28,2025-11-28,10000,1
29285,648413,V648413,2025-08-14,2025-08-14,10000,1
29286,604524,V604524,2025-09-14,2025-09-14,10000,1
29287,920212,V920212,2025-03-28,2025-03-28,10000,1
29288,877902,V877902,2025-08-21,2025-08-21,10000,1
29289,146488,V146488,2025-03-28,2025-03-28,10000,1
29290,864872,V864872,2025-01-13,2025-01-13,10000,1
29291,183607,V183607,2025-08-28,2025-08-28,10000,1
29292,847914,V847914,2025-09-14,2025-09-14,10000,1
29293,243884,V243884,2025-05-07,2025-05-07,10000,1
29294,923042,V923042,2025-12-21,2025-12-21,10000,1
29295,70797,V70797,2025-06-07,2025-06-07,10000,1
29296,258829,V258829,2025-03-07,2025-03-07,10000,1
29297,324944,V324944,2025-10-28,2025-10-28,10000,1
29298,471446,V471446,2025-02-06,2025-02-06,10000,1
29299,398246,V398246,2025-02-06,2025-02-06,10000,1
29300,276411,V276411,2025-03-21,2025-03-21,10000,1
29301,159810,V159810,2025-08-21,2025-08-21,10000,1
29302,778777,V778777,2025-10-21,2025-10-21,10000,1
29303,334460,V334460,2025-10-28,2025-10-28,10000,1
29304,53236,V53236,2025-06-14,2025-06-14,10000,1
29305,577118,V577118,2025-10-28,2025-10-28,10000,1
29306,792014,V792014,2025-12-21,2025-12-21,10000,1
29307,28615,V28615,2025-03-07,2025-03-07,10000,1
29308,331389,V331389,2025-06-07,2025-06-07,10000,1
29309,487281,V487281,2025-05-14,2025-05-14,10000,1
29310,930735,V930735,2025-12-28,2025-12-28,10000,1
29311,275740,V275740,2025-05-21,2025-05-21,10000,1
29312,317282,V317282,2025-11-21,2025-11-21,10000,1
29313,730298,V730298,2025-05-07,2025-05-07,10000,1
29314,784,V784,2025-02-20,2025-02-20,10000,1
29315,553291,V553291,2025-09-21,2025-09-21,10000,1
29316,917406,V917406,2025-07-28,2025-07-28,10000,1
29317,739669,V739669,2025-12-14,2025-12-14,10000,1
29318,862164,V862164,2025-08-21,2025-08-21,10000,1
29319,334141,V334141,2025-12-14,2025-12-14,10000,1
29320,710281,V710281,2025-08-28,2025-08-28,10000,1
29321,252507,V252507,2025-11-28,2025-11-28,10000,1
29322,359426,V359426,2025-01-13,2025-01-13,10000,1
29323,872093,V872093,2025-10-07,2025-10-07,10000,1
29324,332395,V332395,2025-03-07,2025-03-07,10000,1
29325,772952,V772952,2025-11-21,2025-11-21,10000,1
29326,523073,V523073,2025-02-27,2025-02-27,10000,1
29327,756824,V756824,2025-10-28,2025-10-28,10000,1
29328,829454,V829454,2025-04-07,2025-04-07,10000,1
29329,575921,V575921,2025-07-21,2025-07-21,10000,1
29330,225843,V225843,2025-01-20,2025-01-20,10000,1
29331,680750,V680750,2025-12-21,2025-12-21,10000,1
29332,3681,V3681,2025-01-20,2025-01-20,10000,1
29333,147359,V147359,2025-08-14,2025-08-14,10000,1
29334,103408,V103408,2025-07-14,2025-07-14,10000,1
29335,653117,V653117,2025-06-21,2025-06-21,10000,1
29336,691296,V691296,2025-10-14,2025-10-14,10000,1
29337,974434,V974434,2025-05-21,2025-05-21,10000,1
29338,790069,V790069,2025-08-28,2025-08-28,10000,1
29339,791465,V791465,2025-06-21,2025-06-21,10000,1
29340,947327,V947327,2025-04-28,2025-04-28,10000,1
29341,466792,V466792,2025-05-21,2025-05-21,10000,1
